product_id,slug,decision,reason,payload_keys
adb28b23-787a-4080-aab1-74ff68fcf580,monica-loretti-8270,failed,"OpenAI error 400: {
  ""error"": {
    ""message"": ""Error while downloading https://www.mariagebruidsmode.nl/images/bruid/Monica Loretti/model-8270/trouwjurk-monica-loretti-8270_0.webp. Upstream status code: 404."",
    ""type"": ""invalid_request_error"",
    ""param"": ""url"",
    ""code"": ""invalid_value""
  }
}",
38ed038e-0530-4b21-8dcb-d3a77ce9e7fa,monica-loretti-8244,failed,"OpenAI error 400: {
  ""error"": {
    ""message"": ""Error while downloading https://www.mariagebruidsmode.nl/images/bruid/Monica Loretti/model-8244/trouwjurk-monica-loretti-8244_2.webp. Upstream status code: 404."",
    ""type"": ""invalid_request_error"",
    ""param"": ""url"",
    ""code"": ""invalid_value""
  }
}",
5911a1d4-f483-4833-99f8-4e6f5e97f83a,monica-loretti-8239,failed,"OpenAI error 400: {
  ""error"": {
    ""message"": ""Error while downloading https://www.mariagebruidsmode.nl/images/bruid/Monica Loretti/model-8239/trouwjurk-monica-loretti-8239_1.webp. Upstream status code: 404."",
    ""type"": ""invalid_request_error"",
    ""param"": ""url"",
    ""code"": ""invalid_value""
  }
}",
4e57b14f-6f4b-45c3-8049-56e5e48b17d9,monica-loretti-8219,failed,"OpenAI error 400: {
  ""error"": {
    ""message"": ""Error while downloading https://www.mariagebruidsmode.nl/images/bruid/Monica Loretti/model-8219/trouwjurk-monica-loretti-8219_0.webp. Upstream status code: 404."",
    ""type"": ""invalid_request_error"",
    ""param"": ""url"",
    ""code"": ""invalid_value""
  }
}",
f4d8253d-86fa-472e-a074-ac4d76672181,monica-loretti-8216,failed,"OpenAI error 400: {
  ""error"": {
    ""message"": ""Error while downloading https://www.mariagebruidsmode.nl/images/bruid/Monica Loretti/model-8216/trouwjurk-monica-loretti-8216_1.webp. Upstream status code: 404."",
    ""type"": ""invalid_request_error"",
    ""param"": ""url"",
    ""code"": ""invalid_value""
  }
}",
cb92e1c0-b19d-42f0-8351-d2f2b39cfcee,monica-loretti-8198,failed,"OpenAI error 400: {
  ""error"": {
    ""message"": ""Error while downloading https://www.mariagebruidsmode.nl/images/bruid/Monica Loretti/model-8198/trouwjurk-monica-loretti-8198_0.webp. Upstream status code: 404."",
    ""type"": ""invalid_request_error"",
    ""param"": ""url"",
    ""code"": ""invalid_value""
  }
}",
ccbc2e00-fddd-4a85-83a7-aecfce95d653,monica-loretti-8140,failed,"OpenAI error 400: {
  ""error"": {
    ""message"": ""Error while downloading https://www.mariagebruidsmode.nl/images/bruid/Monica Loretti/model-8140/trouwjurk-monica-loretti-8140_0.webp. Upstream status code: 404."",
    ""type"": ""invalid_request_error"",
    ""param"": ""url"",
    ""code"": ""invalid_value""
  }
}",
a18eb5f5-6ade-4a65-96d5-923da6f42c93,monica-loretti-8138,failed,"OpenAI error 400: {
  ""error"": {
    ""message"": ""Error while downloading https://www.mariagebruidsmode.nl/images/bruid/Monica Loretti/model-8138/trouwjurk-monica-loretti-8138_0.webp. Upstream status code: 404."",
    ""type"": ""invalid_request_error"",
    ""param"": ""url"",
    ""code"": ""invalid_value""
  }
}",
f4063e1c-d759-435d-a46b-177ebd7ddc54,monica-loretti-8134,failed,"OpenAI error 400: {
  ""error"": {
    ""message"": ""Error while downloading https://www.mariagebruidsmode.nl/images/bruid/Monica Loretti/model-8134/trouwjurk-monica-loretti-8134_0.webp. Upstream status code: 404."",
    ""type"": ""invalid_request_error"",
    ""param"": ""url"",
    ""code"": ""invalid_value""
  }
}",
74e7b274-9a45-400f-af88-99f64fd51f7e,monica-loretti-8126,failed,"OpenAI error 400: {
  ""error"": {
    ""message"": ""Error while downloading https://www.mariagebruidsmode.nl/images/bruid/Monica Loretti/model-8126/trouwjurk-monica-loretti-8126_1.webp. Upstream status code: 404."",
    ""type"": ""invalid_request_error"",
    ""param"": ""url"",
    ""code"": ""invalid_value""
  }
}",
c61adc00-c053-4205-bbc6-0318142d5de2,monica-loretti-8122,failed,"OpenAI error 400: {
  ""error"": {
    ""message"": ""Error while downloading https://www.mariagebruidsmode.nl/images/bruid/Monica Loretti/model-8122/trouwjurk-monica-loretti-8122_0.webp. Upstream status code: 404."",
    ""type"": ""invalid_request_error"",
    ""param"": ""url"",
    ""code"": ""invalid_value""
  }
}",
ea2c013d-dab8-4053-89cd-bfa33068a0d5,modeca-couture-ziva,failed,"OpenAI error 400: {
  ""error"": {
    ""message"": ""Error while downloading https://www.mariagebruidsmode.nl/images/bruid/Modeca Couture/model-ziva/trouwjurk-modeca-couture-ziva_0.webp. Upstream status code: 404."",
    ""type"": ""invalid_request_error"",
    ""param"": ""url"",
    ""code"": ""invalid_value""
  }
}",
6b608784-6583-4208-af6a-448785de5a88,modeca-couture-zino,failed,"OpenAI error 400: {
  ""error"": {
    ""message"": ""Error while downloading https://www.mariagebruidsmode.nl/images/bruid/Modeca Couture/model-zino/modeca-couture-trouwjurk-zino_2.webp. Upstream status code: 404."",
    ""type"": ""invalid_request_error"",
    ""param"": ""url"",
    ""code"": ""invalid_value""
  }
}",
b4d5d583-f093-4293-b9d1-caf352c07a76,modeca-sally,failed,"OpenAI error 400: {
  ""error"": {
    ""message"": ""Error while downloading https://www.mariagebruidsmode.nl/images/bruid/Modeca/model-sally/trouwjurk-modeca-sally_1.webp. Upstream status code: 404."",
    ""type"": ""invalid_request_error"",
    ""param"": ""url"",
    ""code"": ""invalid_value""
  }
}",
f13edcfc-17fe-4905-8e43-208da7011f20,modeca-noon,failed,"OpenAI error 400: {
  ""error"": {
    ""message"": ""Error while downloading https://www.mariagebruidsmode.nl/images/bruid/Modeca/model-noon/trouwjurk-modeca-noon_0.webp. Upstream status code: 404."",
    ""type"": ""invalid_request_error"",
    ""param"": ""url"",
    ""code"": ""invalid_value""
  }
}",
ba68a6e7-db7a-4b82-8ed9-7d05ea2de282,modeca-derin,failed,"OpenAI error 400: {
  ""error"": {
    ""message"": ""Error while downloading https://www.mariagebruidsmode.nl/images/bruid/Modeca/model-derin/modeca-trouwjurk-derin_1.webp. Upstream status code: 404."",
    ""type"": ""invalid_request_error"",
    ""param"": ""url"",
    ""code"": ""invalid_value""
  }
}",
93af44b8-62b0-4f3f-a1f5-2f55b37a4210,modeca-denise,failed,"OpenAI error 400: {
  ""error"": {
    ""message"": ""Error while downloading https://www.mariagebruidsmode.nl/images/bruid/Modeca/model-denise/modeca-trouwjurk-denise_1.webp. Upstream status code: 404."",
    ""type"": ""invalid_request_error"",
    ""param"": ""url"",
    ""code"": ""invalid_value""
  }
}",
7a691ddb-9f75-4b37-97f5-1477d0cc7661,modeca-dembee,failed,"OpenAI error 400: {
  ""error"": {
    ""message"": ""Error while downloading https://www.mariagebruidsmode.nl/images/bruid/Modeca/model-dembee/modeca-trouwjurk-dembee_0.webp. Upstream status code: 404."",
    ""type"": ""invalid_request_error"",
    ""param"": ""url"",
    ""code"": ""invalid_value""
  }
}",
daff5ace-23d4-4c27-87a0-b992c3b76e37,modeca-darling,failed,"OpenAI error 400: {
  ""error"": {
    ""message"": ""Error while downloading https://www.mariagebruidsmode.nl/images/bruid/Modeca/model-darling/modeca-trouwjurk-darling_2.webp. Upstream status code: 404."",
    ""type"": ""invalid_request_error"",
    ""param"": ""url"",
    ""code"": ""invalid_value""
  }
}",
72ea183e-a69e-4bf1-9971-e376f53bb913,modeca-daisy,failed,"OpenAI error 400: {
  ""error"": {
    ""message"": ""Error while downloading https://www.mariagebruidsmode.nl/images/bruid/Modeca/model-daisy/modeca-trouwjurk-daisy_2.webp. Upstream status code: 404."",
    ""type"": ""invalid_request_error"",
    ""param"": ""url"",
    ""code"": ""invalid_value""
  }
}",
b710e7d0-67e4-47b1-a4ec-b236a06b0503,modeca-awesta,failed,"OpenAI error 400: {
  ""error"": {
    ""message"": ""Error while downloading https://www.mariagebruidsmode.nl/images/bruid/Modeca/model-awesta/trouwjurk-modeca-awesta_2.webp. Upstream status code: 404."",
    ""type"": ""invalid_request_error"",
    ""param"": ""url"",
    ""code"": ""invalid_value""
  }
}",
ead728d6-4af5-4c1b-a872-01216c948128,modeca-avenah,failed,"OpenAI error 400: {
  ""error"": {
    ""message"": ""Error while downloading https://www.mariagebruidsmode.nl/images/bruid/Modeca/model-avenah/trouwjurk-modeca-avenah_1.webp. Upstream status code: 404."",
    ""type"": ""invalid_request_error"",
    ""param"": ""url"",
    ""code"": ""invalid_value""
  }
}",
042b8009-3ab1-4647-b402-04ec771d4cf5,modeca-aura,failed,"OpenAI error 400: {
  ""error"": {
    ""message"": ""Error while downloading https://www.mariagebruidsmode.nl/images/bruid/Modeca/model-aura/trouwjurk-modeca-aura_2.webp. Upstream status code: 404."",
    ""type"": ""invalid_request_error"",
    ""param"": ""url"",
    ""code"": ""invalid_value""
  }
}",
2c2bc717-eb0d-49a2-b8a8-5a9d413fd9d0,modeca-asja,failed,"OpenAI error 400: {
  ""error"": {
    ""message"": ""Error while downloading https://www.mariagebruidsmode.nl/images/bruid/Modeca/model-asja/trouwjurk-modeca-asja_2.webp. Upstream status code: 404."",
    ""type"": ""invalid_request_error"",
    ""param"": ""url"",
    ""code"": ""invalid_value""
  }
}",
8d8f8f81-7e36-496e-8779-19674fda48f8,modeca-anika,failed,"OpenAI error 400: {
  ""error"": {
    ""message"": ""Error while downloading https://www.mariagebruidsmode.nl/images/bruid/Modeca/model-anika/trouwjurk-modeca-anika_2.webp. Upstream status code: 404."",
    ""type"": ""invalid_request_error"",
    ""param"": ""url"",
    ""code"": ""invalid_value""
  }
}",
14a7607a-7487-4177-a831-e0a03e90a208,modeca-alaska,failed,"OpenAI error 400: {
  ""error"": {
    ""message"": ""Error while downloading https://www.mariagebruidsmode.nl/images/bruid/Modeca/model-alaska/trouwjurk-modeca-alaska_2.webp. Upstream status code: 404."",
    ""type"": ""invalid_request_error"",
    ""param"": ""url"",
    ""code"": ""invalid_value""
  }
}",
18e2a4ee-5ab2-4b8c-afe8-2ba84adc032b,modeca-acacia,failed,"OpenAI error 400: {
  ""error"": {
    ""message"": ""Error while downloading https://www.mariagebruidsmode.nl/images/bruid/Modeca/model-acacia/trouwjurk-modeca-acacia_0.webp. Upstream status code: 404."",
    ""type"": ""invalid_request_error"",
    ""param"": ""url"",
    ""code"": ""invalid_value""
  }
}",
12d4ebbb-3ff6-4a1e-b8da-096d0b8d61b5,love-by-enzoani-everly,failed,"OpenAI error 400: {
  ""error"": {
    ""message"": ""Error while downloading https://www.mariagebruidsmode.nl/images/bruid/Love by Enzoani/model-everly/love-by-enzoani-trouwjurk-everly_0.webp. Upstream status code: 404."",
    ""type"": ""invalid_request_error"",
    ""param"": ""url"",
    ""code"": ""invalid_value""
  }
}",
a9b750a4-06e4-4001-a94f-9d0b8b0d5908,love-by-enzoani-elsa,failed,"OpenAI error 400: {
  ""error"": {
    ""message"": ""Error while downloading https://www.mariagebruidsmode.nl/images/bruid/Love by Enzoani/model-elsa/love-by-enzoani-elsa_1.webp. Upstream status code: 404."",
    ""type"": ""invalid_request_error"",
    ""param"": ""url"",
    ""code"": ""invalid_value""
  }
}",
cb5bd6f3-61a9-4ea2-acaa-cab830221e9c,love-by-enzoani-dixie,failed,"OpenAI error 400: {
  ""error"": {
    ""message"": ""Error while downloading https://www.mariagebruidsmode.nl/images/bruid/Love by Enzoani/model-dixie/love-by-enzoani-trouwjurk-dixie_2.webp. Upstream status code: 404."",
    ""type"": ""invalid_request_error"",
    ""param"": ""url"",
    ""code"": ""invalid_value""
  }
}",
28a92c97-d1db-44ec-9e2c-f7753e72b93a,love-by-enzoani-denver,failed,"OpenAI error 400: {
  ""error"": {
    ""message"": ""Error while downloading https://www.mariagebruidsmode.nl/images/bruid/Love by Enzoani/model-denver/love-by-enzoani-trouwjurk-denver_0.webp. Upstream status code: 404."",
    ""type"": ""invalid_request_error"",
    ""param"": ""url"",
    ""code"": ""invalid_value""
  }
}",
64b5d2c8-6a92-463f-af12-67bb8a360c00,love-by-enzoani-denise,failed,"OpenAI error 400: {
  ""error"": {
    ""message"": ""Error while downloading https://www.mariagebruidsmode.nl/images/bruid/Love by Enzoani/model-denise/love-by-enzoani-trouwjurk-denise_2.webp. Upstream status code: 404."",
    ""type"": ""invalid_request_error"",
    ""param"": ""url"",
    ""code"": ""invalid_value""
  }
}",
dc150c9e-bb72-42d9-bcff-dd44066a50df,love-by-enzoani-dallas,failed,"OpenAI error 400: {
  ""error"": {
    ""message"": ""Error while downloading https://www.mariagebruidsmode.nl/images/bruid/Love by Enzoani/model-dallas/love-by-enzoani-trouwjurk-dallas_0.webp. Upstream status code: 404."",
    ""type"": ""invalid_request_error"",
    ""param"": ""url"",
    ""code"": ""invalid_value""
  }
}",
49a74d00-3ddc-4a84-831a-34be749ee935,love-by-enzoani-amina,failed,"OpenAI error 400: {
  ""error"": {
    ""message"": ""Error while downloading https://www.mariagebruidsmode.nl/images/bruid/Love by Enzoani/model-amina/love-by-enzoani-trouwjurk-amina_1.webp. Upstream status code: 404."",
    ""type"": ""invalid_request_error"",
    ""param"": ""url"",
    ""code"": ""invalid_value""
  }
}",
15a32d01-a6cc-4d2b-b11e-7b90001e989f,libelle-bridal-jip,failed,"OpenAI error 400: {
  ""error"": {
    ""message"": ""Error while downloading https://www.mariagebruidsmode.nl/images/bruid/Libelle Bridal/model-jip/trouwjurk-libelle-bridal-jip_2.webp. Upstream status code: 404."",
    ""type"": ""invalid_request_error"",
    ""param"": ""url"",
    ""code"": ""invalid_value""
  }
}",
7ca3b57e-11c1-4350-8ad6-8236f1b1eb3d,libelle-bridal-hiba,failed,"OpenAI error 400: {
  ""error"": {
    ""message"": ""Error while downloading https://www.mariagebruidsmode.nl/images/bruid/Libelle Bridal/model-hiba/trouwjurk-libelle-bridal-hiba_1.webp. Upstream status code: 404."",
    ""type"": ""invalid_request_error"",
    ""param"": ""url"",
    ""code"": ""invalid_value""
  }
}",
c3d4a261-bdbe-4678-987e-2f210e606f55,le-papillon-modeca-sharon,failed,"OpenAI error 400: {
  ""error"": {
    ""message"": ""Error while downloading https://www.mariagebruidsmode.nl/images/bruid/Le Papillon Modeca/model-sharon/le-papillon-modeca-sharon_0.webp. Upstream status code: 404."",
    ""type"": ""invalid_request_error"",
    ""param"": ""url"",
    ""code"": ""invalid_value""
  }
}",
31da831f-0101-496b-9f04-c159e3671e50,le-papillon-modeca-elmas,failed,"OpenAI error 400: {
  ""error"": {
    ""message"": ""Error while downloading https://www.mariagebruidsmode.nl/images/bruid/Le Papillon Modeca/model-elmas/le-papillon-modeca-trouwjurk-elmas_0.webp. Upstream status code: 404."",
    ""type"": ""invalid_request_error"",
    ""param"": ""url"",
    ""code"": ""invalid_value""
  }
}",
5f52d2db-92de-4568-a5bb-35f91ad8c4ff,le-papillon-modeca-eliana,failed,"OpenAI error 400: {
  ""error"": {
    ""message"": ""Error while downloading https://www.mariagebruidsmode.nl/images/bruid/Le Papillon Modeca/model-eliana/le-papillon-modeca-trouwjurk-eliana_0.webp. Upstream status code: 404."",
    ""type"": ""invalid_request_error"",
    ""param"": ""url"",
    ""code"": ""invalid_value""
  }
}",
bbbeea58-9a1f-484c-bac3-8e364e136109,le-papillon-modeca-bluelle,failed,"OpenAI error 400: {
  ""error"": {
    ""message"": ""Error while downloading https://www.mariagebruidsmode.nl/images/bruid/Le Papillon Modeca/model-bluelle/trouwjurk-le-papillon-modeca-bluelle_1.webp. Upstream status code: 404."",
    ""type"": ""invalid_request_error"",
    ""param"": ""url"",
    ""code"": ""invalid_value""
  }
}",
97fe5a6a-bc61-473f-8c06-db6373eeb7fb,le-papillon-modeca-belen,failed,"OpenAI error 400: {
  ""error"": {
    ""message"": ""Error while downloading https://www.mariagebruidsmode.nl/images/bruid/Le Papillon Modeca/model-belen/trouwjurk-le-papillon-modeca-belen_1.webp. Upstream status code: 404."",
    ""type"": ""invalid_request_error"",
    ""param"": ""url"",
    ""code"": ""invalid_value""
  }
}",
d5129592-0485-405b-81f1-26378a7f3fbc,le-papillon-modeca-baska,failed,"OpenAI error 400: {
  ""error"": {
    ""message"": ""Error while downloading https://www.mariagebruidsmode.nl/images/bruid/Le Papillon Modeca/model-baska/trouwjurk-le-papillon-modeca-baska_0.webp. Upstream status code: 404."",
    ""type"": ""invalid_request_error"",
    ""param"": ""url"",
    ""code"": ""invalid_value""
  }
}",
d4e15fac-24a6-400e-9591-5e65a571151d,ladybird-nisa,failed,"OpenAI error 400: {
  ""error"": {
    ""message"": ""Error while downloading https://www.mariagebruidsmode.nl/images/bruid/Ladybird/model-nisa/ladybird-trouwjurk-nisa_0.webp. Upstream status code: 404."",
    ""type"": ""invalid_request_error"",
    ""param"": ""url"",
    ""code"": ""invalid_value""
  }
}",
5f4878f5-c297-40e7-bc8c-1923e8b884e9,ladybird-mei,failed,"OpenAI error 400: {
  ""error"": {
    ""message"": ""Error while downloading https://www.mariagebruidsmode.nl/images/bruid/Ladybird/model-mei/ladybird-trouwjurk-mei_1.webp. Upstream status code: 404."",
    ""type"": ""invalid_request_error"",
    ""param"": ""url"",
    ""code"": ""invalid_value""
  }
}",
624ed132-7a58-4218-8efe-374dd0298ac3,ladybird-luella,failed,"OpenAI error 400: {
  ""error"": {
    ""message"": ""Error while downloading https://www.mariagebruidsmode.nl/images/bruid/Ladybird/model-luella/trouwjurk-ladybird-luella_1.webp. Upstream status code: 404."",
    ""type"": ""invalid_request_error"",
    ""param"": ""url"",
    ""code"": ""invalid_value""
  }
}",
36a4192e-4f25-49d9-b37d-f387042c627f,ladybird-liber,failed,"OpenAI error 400: {
  ""error"": {
    ""message"": ""Error while downloading https://www.mariagebruidsmode.nl/images/bruid/Ladybird/model-liber/trouwjurk-ladybird-liber_0.webp. Upstream status code: 404."",
    ""type"": ""invalid_request_error"",
    ""param"": ""url"",
    ""code"": ""invalid_value""
  }
}",
ef9e3af7-6cb8-4124-b632-4ec23862656f,ladybird-josephina,failed,"OpenAI error 400: {
  ""error"": {
    ""message"": ""Error while downloading https://www.mariagebruidsmode.nl/images/bruid/Ladybird/model-josephina/ladybird-trouwjurk-josephina_0.webp. Upstream status code: 404."",
    ""type"": ""invalid_request_error"",
    ""param"": ""url"",
    ""code"": ""invalid_value""
  }
}",
8afb8e3a-0c0e-462f-9ab4-4d79e389c556,ladybird-jacinta,failed,"OpenAI error 400: {
  ""error"": {
    ""message"": ""Error while downloading https://www.mariagebruidsmode.nl/images/bruid/Ladybird/model-jacinta/trouwjurk-ladybird-jacinta_0.webp. Upstream status code: 404."",
    ""type"": ""invalid_request_error"",
    ""param"": ""url"",
    ""code"": ""invalid_value""
  }
}",
74962b27-3f0c-4d66-8133-805600402c9b,ladybird-illusia,failed,"OpenAI error 400: {
  ""error"": {
    ""message"": ""Error while downloading https://www.mariagebruidsmode.nl/images/bruid/Ladybird/model-illusia/ladybird-trouwjurk-illusia_1.webp. Upstream status code: 404."",
    ""type"": ""invalid_request_error"",
    ""param"": ""url"",
    ""code"": ""invalid_value""
  }
}",
f2eac988-1f1f-44ba-a397-ad629a8bdb7f,ladybird-galatia,failed,"OpenAI error 400: {
  ""error"": {
    ""message"": ""Error while downloading https://www.mariagebruidsmode.nl/images/bruid/Ladybird/model-galatia/trouwjurk-ladybird-galatia_0.webp. Upstream status code: 404."",
    ""type"": ""invalid_request_error"",
    ""param"": ""url"",
    ""code"": ""invalid_value""
  }
}",
1ef6d8a7-8088-4bf5-843f-0f328f71f555,ladybird-fritha,failed,"OpenAI error 400: {
  ""error"": {
    ""message"": ""Error while downloading https://www.mariagebruidsmode.nl/images/bruid/Ladybird/model-fritha/ladybird-trouwjurk-fritha_1.webp. Upstream status code: 404."",
    ""type"": ""invalid_request_error"",
    ""param"": ""url"",
    ""code"": ""invalid_value""
  }
}",
fb40c5dc-36cb-46ce-8c23-85fe4d50d441,ladybird-estel,failed,"OpenAI error 400: {
  ""error"": {
    ""message"": ""Error while downloading https://www.mariagebruidsmode.nl/images/bruid/Ladybird/model-estel/trouwjurk-volle-bruid-ladybird-estel_2.webp. Upstream status code: 404."",
    ""type"": ""invalid_request_error"",
    ""param"": ""url"",
    ""code"": ""invalid_value""
  }
}",
1dbbed1e-63eb-40d2-9d21-8b3c9de12cc3,ladybird-clarisa,failed,"OpenAI error 400: {
  ""error"": {
    ""message"": ""Error while downloading https://www.mariagebruidsmode.nl/images/bruid/Ladybird/model-clarisa/trouwjurk-ladybird-clarisa_0.webp. Upstream status code: 404."",
    ""type"": ""invalid_request_error"",
    ""param"": ""url"",
    ""code"": ""invalid_value""
  }
}",
3e3d8b95-0c99-4636-9bbe-540b08d83651,ladybird-chara,failed,"OpenAI error 400: {
  ""error"": {
    ""message"": ""Error while downloading https://www.mariagebruidsmode.nl/images/bruid/Ladybird/model-chara/trouwjurk-ladybird-chara_0.webp. Upstream status code: 404."",
    ""type"": ""invalid_request_error"",
    ""param"": ""url"",
    ""code"": ""invalid_value""
  }
}",
7ce043db-f708-4aaa-aeb5-6cbc348f0e3a,ladybird-ashly,failed,"OpenAI error 400: {
  ""error"": {
    ""message"": ""Error while downloading https://www.mariagebruidsmode.nl/images/bruid/Ladybird/model-ashly/ladybird-trouwjurk-ashly_0.webp. Upstream status code: 404."",
    ""type"": ""invalid_request_error"",
    ""param"": ""url"",
    ""code"": ""invalid_value""
  }
}",
c089a909-6731-4a14-9b8b-25a612ea5ff0,ladybird-annabell,failed,"OpenAI error 400: {
  ""error"": {
    ""message"": ""Error while downloading https://www.mariagebruidsmode.nl/images/bruid/Ladybird/model-annabell/ladybird-trouwjurk-annabell_1.webp. Upstream status code: 404."",
    ""type"": ""invalid_request_error"",
    ""param"": ""url"",
    ""code"": ""invalid_value""
  }
}",
a460c06b-e09c-4e54-bcdf-4b9686ea77d6,ladybird-alzena,failed,"OpenAI error 400: {
  ""error"": {
    ""message"": ""Error while downloading https://www.mariagebruidsmode.nl/images/bruid/Ladybird/model-alzena/trouwjurk-ladybird-alzena_1.webp. Upstream status code: 404."",
    ""type"": ""invalid_request_error"",
    ""param"": ""url"",
    ""code"": ""invalid_value""
  }
}",
c0d2f0d5-506f-4f20-81a3-eb498ee57a47,ladybird-522031,failed,"OpenAI error 400: {
  ""error"": {
    ""message"": ""Error while downloading https://www.mariagebruidsmode.nl/images/bruid/Ladybird/model-522031/zwangerschapsjurk-ladybird-522031_0.webp. Upstream status code: 404."",
    ""type"": ""invalid_request_error"",
    ""param"": ""url"",
    ""code"": ""invalid_value""
  }
}",
eade4b7a-cfdc-48ff-aa0b-c618bfe47066,ladybird-317162,failed,"OpenAI error 400: {
  ""error"": {
    ""message"": ""Error while downloading https://www.mariagebruidsmode.nl/images/bruid/Ladybird/model-317162/trouwjurk-outlet-ladybird-317162_0.webp. Upstream status code: 404."",
    ""type"": ""invalid_request_error"",
    ""param"": ""url"",
    ""code"": ""invalid_value""
  }
}",
9e8fea50-e028-4fc2-885e-3ebbff30e7f0,kenneth-winston-1706,failed,"OpenAI error 400: {
  ""error"": {
    ""message"": ""Error while downloading https://www.mariagebruidsmode.nl/images/bruid/Kenneth Winston/model-1706/trouwjurk-kenneth-winston-1706_1.webp. Upstream status code: 404."",
    ""type"": ""invalid_request_error"",
    ""param"": ""url"",
    ""code"": ""invalid_value""
  }
}",
5aa75402-06e0-4a9d-9160-179b0a1f4891,jarice-sunshine,failed,"OpenAI error 400: {
  ""error"": {
    ""message"": ""Error while downloading https://www.mariagebruidsmode.nl/images/bruid/Jarice/model-sunshine/trouwjurk-jarice-style-sunshine_0.webp. Upstream status code: 404."",
    ""type"": ""invalid_request_error"",
    ""param"": ""url"",
    ""code"": ""invalid_value""
  }
}",
51f3c6f1-2e99-4e24-a084-b2ff237b718a,jarice-sarah,failed,"OpenAI error 400: {
  ""error"": {
    ""message"": ""Error while downloading https://www.mariagebruidsmode.nl/images/bruid/Jarice/model-sarah/trouwjurk-outlet-jarice-style-sarah_0.webp. Upstream status code: 404."",
    ""type"": ""invalid_request_error"",
    ""param"": ""url"",
    ""code"": ""invalid_value""
  }
}",
1423b174-b9c2-473f-bd53-7f564d3e8876,jarice-elenor,failed,"OpenAI error 400: {
  ""error"": {
    ""message"": ""Error while downloading https://www.mariagebruidsmode.nl/images/bruid/Jarice/model-elenor/trouwjurk-jarice-elenor_0.webp. Upstream status code: 404."",
    ""type"": ""invalid_request_error"",
    ""param"": ""url"",
    ""code"": ""invalid_value""
  }
}",
f00aa819-b12a-48c3-819f-ceb017311efd,jarice-13,failed,"OpenAI error 400: {
  ""error"": {
    ""message"": ""Error while downloading https://www.mariagebruidsmode.nl/images/bruid/Jarice/model-13/trouwjurk-jarice-art22-13_0.webp. Upstream status code: 404."",
    ""type"": ""invalid_request_error"",
    ""param"": ""url"",
    ""code"": ""invalid_value""
  }
}",
4734eb59-6211-49de-8f6c-c11bf00d41ed,gbs-herve-paris-lyra,failed,"OpenAI error 400: {
  ""error"": {
    ""message"": ""Error while downloading https://www.mariagebruidsmode.nl/images/bruid/GBS Herve Paris/model-lyra/gbs-herve-paris-trouwjurk-lyra_1.webp. Upstream status code: 404."",
    ""type"": ""invalid_request_error"",
    ""param"": ""url"",
    ""code"": ""invalid_value""
  }
}",
cbc17117-4e6b-40c7-9e61-6c62f1e87971,gbs-herve-paris-lumen,failed,"OpenAI error 400: {
  ""error"": {
    ""message"": ""Error while downloading https://www.mariagebruidsmode.nl/images/bruid/GBS Herve Paris/model-lumen/gbs-herve-paris-trouwjurk-lumen_2.webp. Upstream status code: 404."",
    ""type"": ""invalid_request_error"",
    ""param"": ""url"",
    ""code"": ""invalid_value""
  }
}",
bd58284d-6765-4ae2-891f-324a2c0fe969,gbs-herve-paris-lotus,failed,"OpenAI error 400: {
  ""error"": {
    ""message"": ""Error while downloading https://www.mariagebruidsmode.nl/images/bruid/GBS Herve Paris/model-lotus/gbs-herve-trouwjurk-lotus_0.webp. Upstream status code: 404."",
    ""type"": ""invalid_request_error"",
    ""param"": ""url"",
    ""code"": ""invalid_value""
  }
}",
e73911e7-cb00-48c0-91d6-399a53c78b17,gbs-herve-paris-lior,failed,"OpenAI error 400: {
  ""error"": {
    ""message"": ""Error while downloading https://www.mariagebruidsmode.nl/images/bruid/GBS Herve Paris/model-lior/gbs-herve-paris-trouwjurk-lior_0.webp. Upstream status code: 404."",
    ""type"": ""invalid_request_error"",
    ""param"": ""url"",
    ""code"": ""invalid_value""
  }
}",
0a102af0-787c-4ee2-afa4-b5eb397fb0ff,gbs-herve-paris-lewis,failed,"OpenAI error 400: {
  ""error"": {
    ""message"": ""Error while downloading https://www.mariagebruidsmode.nl/images/bruid/GBS Herve Paris/model-lewis/gbs-herve-paris-trouwjurk-lewis_1.webp. Upstream status code: 404."",
    ""type"": ""invalid_request_error"",
    ""param"": ""url"",
    ""code"": ""invalid_value""
  }
}",
ab16a6f8-0a3f-4919-bf9b-d544de22839b,gbs-herve-paris-caylee,failed,"OpenAI error 400: {
  ""error"": {
    ""message"": ""Error while downloading https://www.mariagebruidsmode.nl/images/bruid/GBS Herve Paris/model-caylee/trouwjurk-gbs-herve-paris-caylee_1.webp. Upstream status code: 404."",
    ""type"": ""invalid_request_error"",
    ""param"": ""url"",
    ""code"": ""invalid_value""
  }
}",
8e6a7951-35b2-49a0-b8a7-af8cf921c72d,gbs-herve-paris-carter,failed,"OpenAI error 400: {
  ""error"": {
    ""message"": ""Error while downloading https://www.mariagebruidsmode.nl/images/bruid/GBS Herve Paris/model-carter/trouwjurk-gbs-herve-paris-carter_1.webp. Upstream status code: 404."",
    ""type"": ""invalid_request_error"",
    ""param"": ""url"",
    ""code"": ""invalid_value""
  }
}",
